using device: mps
Total Parameters: 30,142,848
Trainable Parameters: 30,142,848
Model Size: 114.99 MB

Size by component:
transformer: 114.99 MB
loaded 338025 tokens
1 epoch = 82 batches
Training for 20000 steps
step 2280, loss: 3.3575, avg_loss: 3.3599, best_loss: 2.9372, lr: 2.00e-04, time/batch: 1.050s
step 2290, loss: 3.1959, avg_loss: 3.3284, best_loss: 2.9372, lr: 2.00e-04, time/batch: 1.025s
step 2300, loss: 3.2837, avg_loss: 3.3134, best_loss: 2.8746, lr: 2.00e-04, time/batch: 1.013s
step 2310, loss: 3.1892, avg_loss: 3.3052, best_loss: 2.8746, lr: 2.00e-04, time/batch: 1.015s
step 2320, loss: 3.4597, avg_loss: 3.2842, best_loss: 2.8746, lr: 2.00e-04, time/batch: 1.008s
step 2330, loss: 3.3257, avg_loss: 3.2878, best_loss: 2.8746, lr: 2.00e-04, time/batch: 1.012s
step 2340, loss: 3.3615, avg_loss: 3.2747, best_loss: 2.8746, lr: 2.00e-04, time/batch: 1.012s
step 2350, loss: 3.3656, avg_loss: 3.2593, best_loss: 2.8746, lr: 2.00e-04, time/batch: 0.998s
step 2360, loss: 3.0741, avg_loss: 3.2766, best_loss: 2.8746, lr: 2.00e-04, time/batch: 0.993s
step 2370, loss: 3.0436, avg_loss: 3.2560, best_loss: 2.8746, lr: 2.00e-04, time/batch: 1.008s
step 2380, loss: 3.4125, avg_loss: 3.2321, best_loss: 2.8084, lr: 2.00e-04, time/batch: 1.030s
step 2390, loss: 3.0624, avg_loss: 3.2221, best_loss: 2.8084, lr: 2.00e-04, time/batch: 1.026s
step 2400, loss: 3.3212, avg_loss: 3.1976, best_loss: 2.8084, lr: 2.00e-04, time/batch: 1.030s
step 2410, loss: 3.1173, avg_loss: 3.2008, best_loss: 2.8084, lr: 2.00e-04, time/batch: 1.032s
step 2420, loss: 3.0596, avg_loss: 3.1952, best_loss: 2.8084, lr: 2.00e-04, time/batch: 1.034s
step 2430, loss: 3.3875, avg_loss: 3.1739, best_loss: 2.8084, lr: 2.00e-04, time/batch: 1.041s
step 2440, loss: 3.2540, avg_loss: 3.1925, best_loss: 2.8084, lr: 2.00e-04, time/batch: 1.038s
step 2450, loss: 3.1686, avg_loss: 3.1811, best_loss: 2.8084, lr: 2.00e-04, time/batch: 1.032s
step 2460, loss: 3.3667, avg_loss: 3.1369, best_loss: 2.6978, lr: 2.00e-04, time/batch: 1.036s
step 2470, loss: 3.2258, avg_loss: 3.1287, best_loss: 2.6978, lr: 2.00e-04, time/batch: 1.034s
step 2480, loss: 2.9794, avg_loss: 3.1096, best_loss: 2.6978, lr: 2.00e-04, time/batch: 1.032s
step 2490, loss: 2.9312, avg_loss: 3.1088, best_loss: 2.6978, lr: 2.00e-04, time/batch: 1.036s
step 2500, loss: 2.9038, avg_loss: 3.1033, best_loss: 2.6978, lr: 2.00e-04, time/batch: 1.074s
step 2510, loss: 2.9653, avg_loss: 3.0787, best_loss: 2.6978, lr: 2.00e-04, time/batch: 1.207s
step 2520, loss: 3.3669, avg_loss: 3.0914, best_loss: 2.6978, lr: 2.00e-04, time/batch: 1.022s
step 2530, loss: 2.7922, avg_loss: 3.0837, best_loss: 2.6978, lr: 2.00e-04, time/batch: 1.050s
step 2540, loss: 3.2623, avg_loss: 3.0378, best_loss: 2.6171, lr: 2.00e-04, time/batch: 1.047s
step 2550, loss: 2.8894, avg_loss: 3.0334, best_loss: 2.6171, lr: 2.00e-04, time/batch: 1.135s
step 2560, loss: 3.0266, avg_loss: 3.0305, best_loss: 2.6171, lr: 2.00e-04, time/batch: 1.181s
step 2570, loss: 3.0996, avg_loss: 3.0224, best_loss: 2.6171, lr: 2.00e-04, time/batch: 1.139s
step 2580, loss: 2.8521, avg_loss: 3.0169, best_loss: 2.6171, lr: 1.99e-04, time/batch: 1.098s
step 2590, loss: 2.8494, avg_loss: 2.9899, best_loss: 2.6171, lr: 1.99e-04, time/batch: 1.082s
step 2600, loss: 3.0467, avg_loss: 2.9976, best_loss: 2.6171, lr: 1.99e-04, time/batch: 1.101s
step 2610, loss: 2.8198, avg_loss: 3.0004, best_loss: 2.6171, lr: 1.99e-04, time/batch: 1.116s
step 2620, loss: 2.5912, avg_loss: 2.9553, best_loss: 2.5774, lr: 1.99e-04, time/batch: 1.071s
step 2630, loss: 2.7897, avg_loss: 2.9506, best_loss: 2.5173, lr: 1.99e-04, time/batch: 1.101s
step 2640, loss: 2.6484, avg_loss: 2.9496, best_loss: 2.5173, lr: 1.99e-04, time/batch: 1.084s
step 2650, loss: 2.9383, avg_loss: 2.9347, best_loss: 2.5173, lr: 1.99e-04, time/batch: 1.062s
step 2660, loss: 2.7659, avg_loss: 2.9252, best_loss: 2.5173, lr: 1.99e-04, time/batch: 1.048s
step 2670, loss: 2.7829, avg_loss: 2.9051, best_loss: 2.5173, lr: 1.99e-04, time/batch: 1.048s
step 2680, loss: 3.4360, avg_loss: 2.9043, best_loss: 2.5173, lr: 1.99e-04, time/batch: 1.046s
step 2690, loss: 2.9483, avg_loss: 2.9162, best_loss: 2.5173, lr: 1.99e-04, time/batch: 1.053s
step 2700, loss: 2.7359, avg_loss: 2.8862, best_loss: 2.5173, lr: 1.99e-04, time/batch: 1.067s
step 2710, loss: 2.8404, avg_loss: 2.8689, best_loss: 2.4592, lr: 1.99e-04, time/batch: 1.042s
step 2720, loss: 2.7955, avg_loss: 2.8677, best_loss: 2.4592, lr: 1.99e-04, time/batch: 1.052s
step 2730, loss: 2.9988, avg_loss: 2.8501, best_loss: 2.4592, lr: 1.99e-04, time/batch: 1.044s
step 2740, loss: 2.8577, avg_loss: 2.8431, best_loss: 2.4592, lr: 1.99e-04, time/batch: 1.055s
step 2750, loss: 2.9105, avg_loss: 2.8296, best_loss: 2.4592, lr: 1.99e-04, time/batch: 1.053s
step 2760, loss: 2.9133, avg_loss: 2.8154, best_loss: 2.4592, lr: 1.99e-04, time/batch: 1.076s
step 2770, loss: 2.7137, avg_loss: 2.8317, best_loss: 2.4592, lr: 1.99e-04, time/batch: 1.040s
step 2780, loss: 2.5361, avg_loss: 2.8115, best_loss: 2.4592, lr: 1.99e-04, time/batch: 1.053s
step 2790, loss: 2.9124, avg_loss: 2.7822, best_loss: 2.3566, lr: 1.99e-04, time/batch: 1.056s
step 2800, loss: 2.6568, avg_loss: 2.7760, best_loss: 2.3566, lr: 1.99e-04, time/batch: 1.055s
step 2810, loss: 2.8606, avg_loss: 2.7566, best_loss: 2.3566, lr: 1.99e-04, time/batch: 1.134s
step 2820, loss: 2.6646, avg_loss: 2.7532, best_loss: 2.3566, lr: 1.99e-04, time/batch: 1.185s
step 2830, loss: 2.6612, avg_loss: 2.7445, best_loss: 2.3566, lr: 1.99e-04, time/batch: 1.155s
step 2840, loss: 2.9242, avg_loss: 2.7225, best_loss: 2.3566, lr: 1.99e-04, time/batch: 1.156s
step 2850, loss: 2.7732, avg_loss: 2.7399, best_loss: 2.3566, lr: 1.99e-04, time/batch: 1.166s
step 2860, loss: 2.7395, avg_loss: 2.7339, best_loss: 2.3566, lr: 1.99e-04, time/batch: 1.156s
step 2870, loss: 2.9343, avg_loss: 2.6913, best_loss: 2.2711, lr: 1.99e-04, time/batch: 1.164s
step 2880, loss: 2.7510, avg_loss: 2.6831, best_loss: 2.2711, lr: 1.99e-04, time/batch: 1.163s
step 2890, loss: 2.5305, avg_loss: 2.6693, best_loss: 2.2711, lr: 1.99e-04, time/batch: 1.162s
step 2900, loss: 2.5024, avg_loss: 2.6658, best_loss: 2.2711, lr: 1.99e-04, time/batch: 1.160s
step 2910, loss: 2.4832, avg_loss: 2.6576, best_loss: 2.2711, lr: 1.99e-04, time/batch: 1.147s
step 2920, loss: 2.5083, avg_loss: 2.6360, best_loss: 2.2711, lr: 1.99e-04, time/batch: 1.138s
step 2930, loss: 2.8807, avg_loss: 2.6478, best_loss: 2.2711, lr: 1.99e-04, time/batch: 1.053s
step 2940, loss: 2.3698, avg_loss: 2.6459, best_loss: 2.2711, lr: 1.99e-04, time/batch: 1.118s
step 2950, loss: 2.7650, avg_loss: 2.6010, best_loss: 2.1807, lr: 1.99e-04, time/batch: 1.214s
step 2960, loss: 2.4510, avg_loss: 2.5931, best_loss: 2.1807, lr: 1.99e-04, time/batch: 1.122s
step 2970, loss: 2.5777, avg_loss: 2.5890, best_loss: 2.1807, lr: 1.99e-04, time/batch: 1.086s
step 2980, loss: 2.6755, avg_loss: 2.5819, best_loss: 2.1807, lr: 1.99e-04, time/batch: 1.084s
step 2990, loss: 2.4574, avg_loss: 2.5764, best_loss: 2.1807, lr: 1.99e-04, time/batch: 1.132s
step 3000, loss: 2.4068, avg_loss: 2.5528, best_loss: 2.1807, lr: 1.98e-04, time/batch: 1.082s
step 3010, loss: 2.6032, avg_loss: 2.5607, best_loss: 2.1807, lr: 1.98e-04, time/batch: 1.100s
step 3020, loss: 2.4607, avg_loss: 2.5669, best_loss: 2.1807, lr: 1.98e-04, time/batch: 1.057s
step 3030, loss: 2.1383, avg_loss: 2.5234, best_loss: 2.1383, lr: 1.98e-04, time/batch: 1.072s
step 3040, loss: 2.3741, avg_loss: 2.5159, best_loss: 2.0830, lr: 1.98e-04, time/batch: 1.061s
step 3050, loss: 2.2150, avg_loss: 2.5137, best_loss: 2.0830, lr: 1.98e-04, time/batch: 1.104s
step 3060, loss: 2.4702, avg_loss: 2.4982, best_loss: 2.0830, lr: 1.98e-04, time/batch: 1.099s
step 3070, loss: 2.3147, avg_loss: 2.4928, best_loss: 2.0830, lr: 1.98e-04, time/batch: 1.061s
step 3080, loss: 2.3391, avg_loss: 2.4752, best_loss: 2.0830, lr: 1.98e-04, time/batch: 1.070s
step 3090, loss: 2.9905, avg_loss: 2.4729, best_loss: 2.0830, lr: 1.98e-04, time/batch: 1.070s
step 3100, loss: 2.5643, avg_loss: 2.4855, best_loss: 2.0830, lr: 1.98e-04, time/batch: 1.059s
step 3110, loss: 2.2577, avg_loss: 2.4554, best_loss: 2.0830, lr: 1.98e-04, time/batch: 1.107s
step 3120, loss: 2.3905, avg_loss: 2.4350, best_loss: 2.0106, lr: 1.98e-04, time/batch: 1.063s
step 3130, loss: 2.3765, avg_loss: 2.4342, best_loss: 2.0106, lr: 1.98e-04, time/batch: 1.118s
step 3140, loss: 2.5142, avg_loss: 2.4150, best_loss: 2.0106, lr: 1.98e-04, time/batch: 1.085s
step 3150, loss: 2.4037, avg_loss: 2.4086, best_loss: 2.0106, lr: 1.98e-04, time/batch: 1.063s
step 3160, loss: 2.4566, avg_loss: 2.3959, best_loss: 2.0106, lr: 1.98e-04, time/batch: 1.066s
step 3170, loss: 2.4137, avg_loss: 2.3774, best_loss: 2.0106, lr: 1.98e-04, time/batch: 1.057s
step 3180, loss: 2.2788, avg_loss: 2.3907, best_loss: 2.0106, lr: 1.98e-04, time/batch: 1.060s
step 3190, loss: 2.0942, avg_loss: 2.3738, best_loss: 2.0106, lr: 1.98e-04, time/batch: 1.057s
step 3200, loss: 2.4762, avg_loss: 2.3441, best_loss: 1.9369, lr: 1.98e-04, time/batch: 1.094s
step 3210, loss: 2.2208, avg_loss: 2.3389, best_loss: 1.9369, lr: 1.98e-04, time/batch: 1.107s
step 3220, loss: 2.4107, avg_loss: 2.3210, best_loss: 1.9369, lr: 1.98e-04, time/batch: 1.072s
step 3230, loss: 2.2545, avg_loss: 2.3165, best_loss: 1.9369, lr: 1.98e-04, time/batch: 1.099s
step 3240, loss: 2.2244, avg_loss: 2.3093, best_loss: 1.9369, lr: 1.98e-04, time/batch: 1.062s
step 3250, loss: 2.4601, avg_loss: 2.2886, best_loss: 1.9369, lr: 1.98e-04, time/batch: 1.094s
step 3260, loss: 2.3407, avg_loss: 2.3043, best_loss: 1.9369, lr: 1.98e-04, time/batch: 1.114s
step 3270, loss: 2.3183, avg_loss: 2.3025, best_loss: 1.9369, lr: 1.98e-04, time/batch: 1.064s
step 3280, loss: 2.5254, avg_loss: 2.2630, best_loss: 1.8735, lr: 1.98e-04, time/batch: 1.063s
step 3290, loss: 2.3196, avg_loss: 2.2552, best_loss: 1.8735, lr: 1.97e-04, time/batch: 1.070s
step 3300, loss: 2.1602, avg_loss: 2.2441, best_loss: 1.8735, lr: 1.97e-04, time/batch: 1.063s
step 3310, loss: 2.0694, avg_loss: 2.2408, best_loss: 1.8735, lr: 1.97e-04, time/batch: 1.079s
step 3320, loss: 2.0726, avg_loss: 2.2333, best_loss: 1.8735, lr: 1.97e-04, time/batch: 1.061s
step 3330, loss: 2.0914, avg_loss: 2.2139, best_loss: 1.8735, lr: 1.97e-04, time/batch: 1.068s
step 3340, loss: 2.4466, avg_loss: 2.2240, best_loss: 1.8735, lr: 1.97e-04, time/batch: 1.063s
step 3350, loss: 1.9945, avg_loss: 2.2238, best_loss: 1.8735, lr: 1.97e-04, time/batch: 1.095s
step 3360, loss: 2.3611, avg_loss: 2.1833, best_loss: 1.8016, lr: 1.97e-04, time/batch: 1.063s
step 3370, loss: 2.0229, avg_loss: 2.1754, best_loss: 1.8016, lr: 1.97e-04, time/batch: 1.065s
step 3380, loss: 2.1750, avg_loss: 2.1724, best_loss: 1.8016, lr: 1.97e-04, time/batch: 1.068s
step 3390, loss: 2.2155, avg_loss: 2.1636, best_loss: 1.8016, lr: 1.97e-04, time/batch: 1.079s
step 3400, loss: 2.0004, avg_loss: 2.1544, best_loss: 1.8016, lr: 1.97e-04, time/batch: 1.082s
step 3410, loss: 2.0046, avg_loss: 2.1338, best_loss: 1.8016, lr: 1.97e-04, time/batch: 1.187s
step 3420, loss: 2.1270, avg_loss: 2.1397, best_loss: 1.8016, lr: 1.97e-04, time/batch: 1.148s
step 3430, loss: 2.0285, avg_loss: 2.1452, best_loss: 1.8016, lr: 1.97e-04, time/batch: 1.165s
step 3440, loss: 1.7578, avg_loss: 2.1058, best_loss: 1.7527, lr: 1.97e-04, time/batch: 1.105s
step 3450, loss: 1.9894, avg_loss: 2.0986, best_loss: 1.7135, lr: 1.97e-04, time/batch: 1.204s
step 3460, loss: 1.8042, avg_loss: 2.0961, best_loss: 1.7135, lr: 1.97e-04, time/batch: 1.184s
step 3470, loss: 2.0744, avg_loss: 2.0818, best_loss: 1.7135, lr: 1.97e-04, time/batch: 1.113s
step 3480, loss: 1.9104, avg_loss: 2.0744, best_loss: 1.7135, lr: 1.97e-04, time/batch: 1.092s
step 3490, loss: 1.9236, avg_loss: 2.0586, best_loss: 1.7135, lr: 1.97e-04, time/batch: 1.138s
step 3500, loss: 2.4721, avg_loss: 2.0574, best_loss: 1.7135, lr: 1.97e-04, time/batch: 1.099s
step 3510, loss: 2.1913, avg_loss: 2.0652, best_loss: 1.7135, lr: 1.97e-04, time/batch: 1.091s
step 3520, loss: 1.8255, avg_loss: 2.0398, best_loss: 1.7135, lr: 1.96e-04, time/batch: 1.127s
step 3530, loss: 1.9811, avg_loss: 2.0214, best_loss: 1.6692, lr: 1.96e-04, time/batch: 1.128s
step 3540, loss: 1.9867, avg_loss: 2.0213, best_loss: 1.6692, lr: 1.96e-04, time/batch: 1.155s
step 3550, loss: 2.0416, avg_loss: 2.0014, best_loss: 1.6692, lr: 1.96e-04, time/batch: 1.247s
step 3560, loss: 1.9907, avg_loss: 1.9944, best_loss: 1.6692, lr: 1.96e-04, time/batch: 1.164s
step 3570, loss: 2.0794, avg_loss: 1.9808, best_loss: 1.6692, lr: 1.96e-04, time/batch: 1.120s
step 3580, loss: 1.9954, avg_loss: 1.9663, best_loss: 1.6692, lr: 1.96e-04, time/batch: 1.167s
step 3590, loss: 1.8665, avg_loss: 1.9748, best_loss: 1.6692, lr: 1.96e-04, time/batch: 1.131s
step 3600, loss: 1.6950, avg_loss: 1.9609, best_loss: 1.6692, lr: 1.96e-04, time/batch: 1.176s
step 3610, loss: 2.0845, avg_loss: 1.9343, best_loss: 1.5799, lr: 1.96e-04, time/batch: 1.183s
step 3620, loss: 1.8344, avg_loss: 1.9278, best_loss: 1.5799, lr: 1.96e-04, time/batch: 1.130s
step 3630, loss: 1.9967, avg_loss: 1.9105, best_loss: 1.5799, lr: 1.96e-04, time/batch: 1.122s
step 3640, loss: 1.8599, avg_loss: 1.9053, best_loss: 1.5799, lr: 1.96e-04, time/batch: 1.107s
step 3650, loss: 1.8303, avg_loss: 1.8979, best_loss: 1.5799, lr: 1.96e-04, time/batch: 1.118s
step 3660, loss: 2.0510, avg_loss: 1.8815, best_loss: 1.5799, lr: 1.96e-04, time/batch: 1.113s
step 3670, loss: 1.8995, avg_loss: 1.8952, best_loss: 1.5799, lr: 1.96e-04, time/batch: 1.103s
step 3680, loss: 1.9235, avg_loss: 1.8936, best_loss: 1.5799, lr: 1.96e-04, time/batch: 1.123s
step 3690, loss: 2.1007, avg_loss: 1.8599, best_loss: 1.5174, lr: 1.96e-04, time/batch: 1.103s
step 3700, loss: 1.8842, avg_loss: 1.8517, best_loss: 1.5174, lr: 1.96e-04, time/batch: 1.127s
step 3710, loss: 1.7469, avg_loss: 1.8443, best_loss: 1.5174, lr: 1.96e-04, time/batch: 1.104s
step 3720, loss: 1.6507, avg_loss: 1.8405, best_loss: 1.5174, lr: 1.96e-04, time/batch: 1.108s
step 3730, loss: 1.6783, avg_loss: 1.8323, best_loss: 1.5174, lr: 1.95e-04, time/batch: 1.098s
step 3740, loss: 1.7386, avg_loss: 1.8155, best_loss: 1.5174, lr: 1.95e-04, time/batch: 1.116s
step 3750, loss: 2.0143, avg_loss: 1.8266, best_loss: 1.5174, lr: 1.95e-04, time/batch: 1.109s
step 3760, loss: 1.6754, avg_loss: 1.8251, best_loss: 1.5174, lr: 1.95e-04, time/batch: 1.099s
step 3770, loss: 1.9553, avg_loss: 1.7908, best_loss: 1.4622, lr: 1.95e-04, time/batch: 1.116s
step 3780, loss: 1.6127, avg_loss: 1.7809, best_loss: 1.4622, lr: 1.95e-04, time/batch: 1.092s
step 3790, loss: 1.8231, avg_loss: 1.7815, best_loss: 1.4622, lr: 1.95e-04, time/batch: 1.124s
step 3800, loss: 1.8338, avg_loss: 1.7746, best_loss: 1.4622, lr: 1.95e-04, time/batch: 1.354s
step 3810, loss: 1.6379, avg_loss: 1.7650, best_loss: 1.4622, lr: 1.95e-04, time/batch: 1.233s
step 3820, loss: 1.5968, avg_loss: 1.7446, best_loss: 1.4622, lr: 1.95e-04, time/batch: 1.244s
step 3830, loss: 1.7764, avg_loss: 1.7517, best_loss: 1.4622, lr: 1.95e-04, time/batch: 1.222s
step 3840, loss: 1.6204, avg_loss: 1.7545, best_loss: 1.4622, lr: 1.95e-04, time/batch: 1.247s
step 3850, loss: 1.3884, avg_loss: 1.7208, best_loss: 1.3884, lr: 1.95e-04, time/batch: 1.218s
step 3860, loss: 1.5615, avg_loss: 1.7127, best_loss: 1.3884, lr: 1.95e-04, time/batch: 1.231s
step 3870, loss: 1.4558, avg_loss: 1.7072, best_loss: 1.3884, lr: 1.95e-04, time/batch: 1.227s
step 3880, loss: 1.6842, avg_loss: 1.6948, best_loss: 1.3884, lr: 1.95e-04, time/batch: 1.260s
step 3890, loss: 1.5252, avg_loss: 1.6849, best_loss: 1.3884, lr: 1.95e-04, time/batch: 1.244s
step 3900, loss: 1.5205, avg_loss: 1.6667, best_loss: 1.3884, lr: 1.95e-04, time/batch: 1.212s
step 3910, loss: 2.0326, avg_loss: 1.6624, best_loss: 1.3815, lr: 1.94e-04, time/batch: 1.083s
step 3920, loss: 1.7814, avg_loss: 1.6709, best_loss: 1.3815, lr: 1.94e-04, time/batch: 1.078s
step 3930, loss: 1.5188, avg_loss: 1.6492, best_loss: 1.3815, lr: 1.94e-04, time/batch: 1.079s
step 3940, loss: 1.6676, avg_loss: 1.6349, best_loss: 1.3309, lr: 1.94e-04, time/batch: 1.141s
step 3950, loss: 1.6155, avg_loss: 1.6299, best_loss: 1.3309, lr: 1.94e-04, time/batch: 1.131s
step 3960, loss: 1.7099, avg_loss: 1.6143, best_loss: 1.3309, lr: 1.94e-04, time/batch: 1.143s
step 3970, loss: 1.6218, avg_loss: 1.6084, best_loss: 1.3124, lr: 1.94e-04, time/batch: 1.104s
step 3980, loss: 1.6349, avg_loss: 1.5956, best_loss: 1.3124, lr: 1.94e-04, time/batch: 1.090s
step 3990, loss: 1.6024, avg_loss: 1.5796, best_loss: 1.2887, lr: 1.94e-04, time/batch: 1.091s
step 4000, loss: 1.4710, avg_loss: 1.5885, best_loss: 1.2887, lr: 1.94e-04, time/batch: 1.094s
step 4010, loss: 1.3603, avg_loss: 1.5788, best_loss: 1.2887, lr: 1.94e-04, time/batch: 1.072s
step 4020, loss: 1.6959, avg_loss: 1.5570, best_loss: 1.2483, lr: 1.94e-04, time/batch: 1.082s
step 4030, loss: 1.4528, avg_loss: 1.5496, best_loss: 1.2483, lr: 1.94e-04, time/batch: 1.090s
step 4040, loss: 1.5928, avg_loss: 1.5334, best_loss: 1.2483, lr: 1.94e-04, time/batch: 1.083s
step 4050, loss: 1.4764, avg_loss: 1.5279, best_loss: 1.2475, lr: 1.94e-04, time/batch: 1.095s
step 4060, loss: 1.4574, avg_loss: 1.5187, best_loss: 1.2475, lr: 1.94e-04, time/batch: 1.077s
step 4070, loss: 1.6554, avg_loss: 1.5023, best_loss: 1.2475, lr: 1.94e-04, time/batch: 1.083s
step 4080, loss: 1.5263, avg_loss: 1.5119, best_loss: 1.2475, lr: 1.93e-04, time/batch: 1.084s
step 4090, loss: 1.5949, avg_loss: 1.5133, best_loss: 1.2475, lr: 1.93e-04, time/batch: 1.072s
step 4100, loss: 1.7147, avg_loss: 1.4848, best_loss: 1.1851, lr: 1.93e-04, time/batch: 1.364s
step 4110, loss: 1.5398, avg_loss: 1.4786, best_loss: 1.1851, lr: 1.93e-04, time/batch: 1.087s
step 4120, loss: 1.3576, avg_loss: 1.4677, best_loss: 1.1851, lr: 1.93e-04, time/batch: 1.069s
step 4130, loss: 1.2826, avg_loss: 1.4603, best_loss: 1.1851, lr: 1.93e-04, time/batch: 1.052s
step 4140, loss: 1.3149, avg_loss: 1.4503, best_loss: 1.1851, lr: 1.93e-04, time/batch: 1.070s
step 4150, loss: 1.3346, avg_loss: 1.4358, best_loss: 1.1851, lr: 1.93e-04, time/batch: 1.057s
step 4160, loss: 1.5801, avg_loss: 1.4421, best_loss: 1.1851, lr: 1.93e-04, time/batch: 1.075s
step 4170, loss: 1.2991, avg_loss: 1.4412, best_loss: 1.1851, lr: 1.93e-04, time/batch: 1.062s
step 4180, loss: 1.5832, avg_loss: 1.4126, best_loss: 1.1230, lr: 1.93e-04, time/batch: 1.079s
step 4190, loss: 1.3002, avg_loss: 1.4063, best_loss: 1.1230, lr: 1.93e-04, time/batch: 1.069s
step 4200, loss: 1.4177, avg_loss: 1.4045, best_loss: 1.1230, lr: 1.93e-04, time/batch: 1.077s
step 4210, loss: 1.4323, avg_loss: 1.3933, best_loss: 1.1230, lr: 1.93e-04, time/batch: 1.079s
step 4220, loss: 1.2501, avg_loss: 1.3822, best_loss: 1.1147, lr: 1.93e-04, time/batch: 1.082s
step 4230, loss: 1.2038, avg_loss: 1.3653, best_loss: 1.1147, lr: 1.93e-04, time/batch: 1.082s
step 4240, loss: 1.3538, avg_loss: 1.3697, best_loss: 1.1147, lr: 1.92e-04, time/batch: 1.068s
step 4250, loss: 1.2856, avg_loss: 1.3720, best_loss: 1.1147, lr: 1.92e-04, time/batch: 1.073s
step 4260, loss: 1.0919, avg_loss: 1.3456, best_loss: 1.0919, lr: 1.92e-04, time/batch: 1.063s
step 4270, loss: 1.2295, avg_loss: 1.3405, best_loss: 1.0547, lr: 1.92e-04, time/batch: 1.254s
step 4280, loss: 1.1653, avg_loss: 1.3386, best_loss: 1.0547, lr: 1.92e-04, time/batch: 1.170s
step 4290, loss: 1.2841, avg_loss: 1.3246, best_loss: 1.0547, lr: 1.92e-04, time/batch: 1.168s
step 4300, loss: 1.1437, avg_loss: 1.3133, best_loss: 1.0547, lr: 1.92e-04, time/batch: 1.175s
step 4310, loss: 1.1882, avg_loss: 1.2980, best_loss: 1.0547, lr: 1.92e-04, time/batch: 1.174s
step 4320, loss: 1.5994, avg_loss: 1.2970, best_loss: 1.0390, lr: 1.92e-04, time/batch: 1.182s
step 4330, loss: 1.4146, avg_loss: 1.3029, best_loss: 1.0390, lr: 1.92e-04, time/batch: 1.170s
step 4340, loss: 1.1589, avg_loss: 1.2854, best_loss: 1.0390, lr: 1.92e-04, time/batch: 1.179s
step 4350, loss: 1.3234, avg_loss: 1.2730, best_loss: 0.9674, lr: 1.92e-04, time/batch: 1.184s
step 4360, loss: 1.2523, avg_loss: 1.2699, best_loss: 0.9674, lr: 1.92e-04, time/batch: 1.187s
step 4370, loss: 1.2911, avg_loss: 1.2535, best_loss: 0.9674, lr: 1.92e-04, time/batch: 1.204s
step 4380, loss: 1.2177, avg_loss: 1.2433, best_loss: 0.9674, lr: 1.91e-04, time/batch: 1.190s
step 4390, loss: 1.2379, avg_loss: 1.2294, best_loss: 0.9674, lr: 1.91e-04, time/batch: 1.066s
step 4400, loss: 1.2595, avg_loss: 1.2182, best_loss: 0.9674, lr: 1.91e-04, time/batch: 1.085s
step 4410, loss: 1.1206, avg_loss: 1.2247, best_loss: 0.9674, lr: 1.91e-04, time/batch: 1.074s
step 4420, loss: 1.0118, avg_loss: 1.2153, best_loss: 0.9674, lr: 1.91e-04, time/batch: 1.083s
step 4430, loss: 1.3149, avg_loss: 1.1970, best_loss: 0.9246, lr: 1.91e-04, time/batch: 1.074s
step 4440, loss: 1.0926, avg_loss: 1.1923, best_loss: 0.9246, lr: 1.91e-04, time/batch: 1.079s
step 4450, loss: 1.2292, avg_loss: 1.1790, best_loss: 0.9246, lr: 1.91e-04, time/batch: 1.084s
step 4460, loss: 1.1185, avg_loss: 1.1714, best_loss: 0.9246, lr: 1.91e-04, time/batch: 1.082s
step 4470, loss: 1.1417, avg_loss: 1.1618, best_loss: 0.9246, lr: 1.91e-04, time/batch: 1.120s
step 4480, loss: 1.3285, avg_loss: 1.1476, best_loss: 0.9246, lr: 1.91e-04, time/batch: 1.132s
step 4490, loss: 1.2082, avg_loss: 1.1580, best_loss: 0.9246, lr: 1.91e-04, time/batch: 1.079s
step 4500, loss: 1.2524, avg_loss: 1.1580, best_loss: 0.9246, lr: 1.91e-04, time/batch: 1.085s
step 4510, loss: 1.3199, avg_loss: 1.1348, best_loss: 0.8537, lr: 1.91e-04, time/batch: 1.076s
step 4520, loss: 1.2205, avg_loss: 1.1286, best_loss: 0.8537, lr: 1.90e-04, time/batch: 1.084s
step 4530, loss: 1.0363, avg_loss: 1.1212, best_loss: 0.8537, lr: 1.90e-04, time/batch: 1.071s
step 4540, loss: 0.9525, avg_loss: 1.1123, best_loss: 0.8537, lr: 1.90e-04, time/batch: 1.152s
step 4550, loss: 0.9624, avg_loss: 1.1011, best_loss: 0.8537, lr: 1.90e-04, time/batch: 1.239s
step 4560, loss: 1.0056, avg_loss: 1.0862, best_loss: 0.8537, lr: 1.90e-04, time/batch: 1.190s
step 4570, loss: 1.2408, avg_loss: 1.0959, best_loss: 0.8537, lr: 1.90e-04, time/batch: 1.190s
step 4580, loss: 0.9892, avg_loss: 1.0974, best_loss: 0.8537, lr: 1.90e-04, time/batch: 1.179s
step 4590, loss: 1.1831, avg_loss: 1.0745, best_loss: 0.8157, lr: 1.90e-04, time/batch: 1.191s
step 4600, loss: 0.9777, avg_loss: 1.0667, best_loss: 0.8157, lr: 1.90e-04, time/batch: 1.192s
step 4610, loss: 1.0715, avg_loss: 1.0660, best_loss: 0.8157, lr: 1.90e-04, time/batch: 1.205s
step 4620, loss: 1.0607, avg_loss: 1.0567, best_loss: 0.8157, lr: 1.90e-04, time/batch: 1.191s
